site_id,facility_name,cupa,physical_address,total_evals,total_violations,latest_eval,years_since,seismic,has_ammonia,is_food,is_refinery,is_p3,is_p2,iiar9_gap,revalid_overdue,revalid_soon,reval_due_year,pre_epa2024,urgency_score,notes,recommended_pitch,pain_points
91154,ALLOY PROCESSING,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,5,1,2022-04-25,3.9,High,False,False,False,False,False,True,False,True,2027,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2027: Plan now (2022-04-25) | Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
97401,BARRERA'S MEAT CO,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,35,6,2025-05-01,0.8,High,True,True,False,False,False,True,False,False,2030,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 6 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
100663,BURNETT & SON MEAT CO INC,Monrovia Fire Department,VERIFY via CERS SiteID or EPA ECHO,8,4,2021-10-07,4.4,Low,True,False,False,False,False,True,False,True,2026,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2026: Plan now (2021-10-07) | Significant violation history: 4 violations on record
102916,CAPSTAN CALIFORNIA,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,11,4,2025-04-28,0.8,High,False,False,False,False,False,True,False,False,2030,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 4 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
119068,Gene Wheeler Farms Inc.,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,22,4,2024-03-14,2.0,High,True,True,False,False,False,True,False,False,2029,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 4 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
126858,JSL FOODS INC,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,15,5,2023-12-28,2.2,High,False,True,False,False,False,True,False,False,2028,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 5 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
130063,Charlie's Produce,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,18,5,2024-05-03,1.8,High,False,True,False,False,False,True,False,False,2029,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 5 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
137703,IMPERFECT FOODS,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,8,1,2022-05-12,3.8,High,False,False,False,False,False,True,False,True,2027,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2027: Plan now (2022-05-12) | Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
152183,B.Y. International Inc,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,12,5,2023-07-20,2.6,High,False,False,False,False,False,True,False,False,2028,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 5 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
152565,SERVICE PLATING CO INC,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,10,4,2024-06-24,1.7,High,False,False,False,False,False,True,False,False,2029,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 4 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
158703,SWIGART RESERVOIR,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,6,2,2022-06-13,3.7,High,False,False,False,False,False,True,False,True,2027,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2027: Plan now (2022-06-13) | Prior violation history: 2 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
164453,32 Cold LLC,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,11,7,2025-04-17,0.9,High,True,True,False,False,False,True,False,False,2030,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 7 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
174659,"VALERO ASPHALT PLANT (WILMINGTON, CA)",Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,5,1,2024-08-20,1.5,High,True,False,False,True,False,True,False,False,2029,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required | Program 3 confirmed: STAA + enhanced third-party audits mandatory
384275,AES ALAMITOS LLC,Long Beach Environmental Heath,VERIFY via CERS SiteID or EPA ECHO,3,1,2022-04-13,3.9,High,True,False,False,False,False,True,False,True,2027,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2027: Plan now (2022-04-13) | Prior violation history: 1 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
384362,"Air Products and Chemicals, Inc. - Carson",Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,10,2,2025-04-23,0.9,High,True,False,False,True,True,True,False,False,2030,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required | Program 3 confirmed: STAA + enhanced third-party audits mandatory
385006,AMERICOLD,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,6,3,2022-04-26,3.9,High,False,False,False,False,False,True,False,True,2027,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2027: Plan now (2022-04-26) | Prior violation history: 3 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
385461,ARTISTIC SILVER PLATING INC,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,11,4,2022-10-26,3.4,High,False,False,False,False,False,True,False,False,2027,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 4 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
387845,BIG B POTATO SHED,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,11,5,2024-11-08,1.3,Medium,False,False,False,True,False,True,False,False,2029,False,8,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 5 violations on record | Program 3 confirmed: STAA + enhanced third-party audits mandatory
388190,"Brea Power II, LLC",Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,19,4,2025-06-18,0.7,Medium,True,False,False,True,False,True,False,False,2030,False,8,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 4 violations on record | Program 3 confirmed: STAA + enhanced third-party audits mandatory
389449,SCV Water - RIO VISTA INTAKE PUMP STATION,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,11,3,2024-08-28,1.5,High,False,False,False,True,False,True,False,False,2029,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 3 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required | Program 3 confirmed: STAA + enhanced third-party audits mandatory
390483,AVNEX Surface Finishing Inc.,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,8,3,2022-05-09,3.8,High,False,False,False,False,False,True,False,True,2027,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2027: Plan now (2022-05-09) | Prior violation history: 3 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
393125,FRESHPOINT SOUTHERN CALIFORNIA,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,20,6,2025-03-12,1.0,High,False,True,False,False,False,True,False,False,2030,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 6 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
393578,FUJI FILM NORTH AMERICA CORP,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,7,0,2020-11-30,5.3,Medium,True,False,False,False,False,True,True,False,2025,False,8,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Gap Analysis + RMP Revalidation Package,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation OVERDUE: Last eval 2020-11-30 (5.3 yrs ago)
393761,CPI Satcom & Antenna Technologies Inc.,Torrance Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,0,2015-07-15,10.6,Low,False,False,False,False,False,True,True,False,2020,False,8,[],IIAR 9 MI Gap Analysis + RMP Revalidation Package,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation OVERDUE: Last eval 2015-07-15 (10.6 yrs ago)
393878,GLACIER COLD STORAGE,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,10,4,2024-08-06,1.6,High,True,False,False,False,False,True,False,False,2029,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 4 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
394213,GROW MORE INC,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,13,4,2024-08-21,1.5,High,False,False,False,False,False,True,False,False,2029,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 4 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
394456,Hasa Inc.,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,16,3,2025-06-06,0.7,High,False,False,False,True,False,True,False,False,2030,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 3 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required | Program 3 confirmed: STAA + enhanced third-party audits mandatory
395840,KERN RIDGE GROWERS LLC- ARVIN,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,6,4,2021-04-21,4.9,Medium,True,False,False,False,False,True,False,True,2026,False,8,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2026: Plan now (2021-04-21) | Significant violation history: 4 violations on record
396095,LA BREA BAKERY,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,12,6,2025-03-03,1.0,High,True,True,False,False,False,True,False,False,2030,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 6 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
396733,LOS ANGELES COUNTY LEO J VANDERLANS ADVANCED WATER TREATMENT,Long Beach Environmental Heath,VERIFY via CERS SiteID or EPA ECHO,3,2,2021-08-02,4.6,High,True,False,False,False,False,True,False,True,2026,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2026: Plan now (2021-08-02) | Prior violation history: 2 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
397054,MANNING BEEF LLC,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,17,3,2022-05-23,3.8,High,False,False,False,False,False,True,False,True,2027,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2027: Plan now (2022-05-23) | Prior violation history: 3 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
399266,PEPSI COLA BOTTLING CO #948,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,18,0,2019-01-15,7.1,Medium,True,True,False,False,False,True,True,False,2024,False,8,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Gap Analysis + RMP Revalidation Package,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation OVERDUE: Last eval 2019-01-15 (7.1 yrs ago)
399547,"PHILLIPS 66 COMPANY, CARSON PLANT",Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,16,3,2024-07-29,1.6,High,False,False,False,True,False,True,False,False,2029,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 3 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required | Program 3 confirmed: STAA + enhanced third-party audits mandatory
401199,Albertsons Milk/Bread Plant,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,18,5,2025-02-26,1.0,High,True,False,False,False,False,True,False,False,2030,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 5 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
402676,"SPEEDLING, INC",San Luis Obispo County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,7,4,2021-05-13,4.8,Low,False,False,False,False,False,True,False,True,2026,False,8,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2026: Plan now (2021-05-13) | Significant violation history: 4 violations on record
402856,ICPK Corporation DBA HPP Food Services,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,6,4,2024-03-13,2.0,High,True,True,False,True,False,False,False,False,2029,True,8,[],EPA 2024 RMP Rule Compliance Review,EPA 2024 RMP Rule: Third-party audit + STAA requirements unaddressed | Significant violation history: 4 violations on record | High seismic zone: IIAR 9 Section 6.6 bracing documentation required | Program 3 confirmed: STAA + enhanced third-party audits mandatory
407602,WESTERN NUTRIENTS CORP,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,11,4,2025-02-27,1.0,Medium,True,False,False,True,True,True,False,False,2030,False,8,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Significant violation history: 4 violations on record | Program 3 confirmed: STAA + enhanced third-party audits mandatory
